chunkId,content,StartPage,EndPage,heading,ContentWordCount,pdfName,contentType,image,summary 
2145,"भी यह आवश्यक है कि खरीद्दारी करते समय किसान भाई उर्वरकों की शुद्धता मोटे तौर पर उसी तरह से परख लें, जैसे बीजों की शुद्धता बीज को दांतों सेदबाने परकट्ट और किच्च की आवाज से कपडे की गुणवत्ता उसे छूकर या मसलकर तथा दूध की शुद्धता बीज की जांच उसे उंगली से टपका कर देख लेते हैं",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,| 39. किसान भाइयों द्वारा नकली एवं मिलावटी उर्वरकों की पहचान विधि |",57,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2146,"कृषकों की बीच प्रचलित उर्वरकों में से प्रायः डी.ए.पी. जिंक सल्फेट, यूरिया तथा एम.ओ.पी. नकली»मिलावटी रूप में बाजार में उतारे जाते हैं |खरीदारी करते समय कृषक इसकी प्रथम दृष्टया परख निम्न सरल विधि से कर सकते हैं और प्रथम दृष्टया उर्वरक नकली पाया जाए तो इसकी पुष्टि किसान सेवा केन्द्रों परउपलब्ध टेस्टिंग किट से की जा सकती है | टेस्टिंग किट किसान सेवा केन्द्रों परउपलब्ध कराए जा रहे है ऐसी स्थिति में विधिक कार्यवाही किए जाने हेतु इसकी सूचना जनपद के उप कृषि निदेशक (प्रसार) /जिला कृषि अधिकारी एवं कृषि निदेशक उत्तर प्रदेश को दी जा सकती है",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,| 39. किसान भाइयों द्वारा नकली एवं मिलावटी उर्वरकों की पहचान विधि |",98,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2147,. उर्वरक का नाम: यूरिया : पहचान विधि :,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,| 39. किसान भाइयों द्वारा नकली एवं मिलावटी उर्वरकों की पहचान विधि |",9,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2148,"सफेद चमकदार, लगभग समान आकार के गोल दाने",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,| 39. किसान भाइयों द्वारा नकली एवं मिलावटी उर्वरकों की पहचान विधि |",8,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2149,2 पानीमें पूर्णतया घुल जाना तथा घोल छूने पर शीतल अनुभूति,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,| 39. किसान भाइयों द्वारा नकली एवं मिलावटी उर्वरकों की पहचान विधि |",11,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2150,3. गर्म तवे पर रखने से पिघल जाता है,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,| 39. किसान भाइयों द्वारा नकली एवं मिलावटी उर्वरकों की पहचान विधि |",9,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2151,"2 उर्वरक का नाम - डी.ए.पी. पहचान विधि : | सूखा, दानेदार, भूरा, काला, बादामी रंग नाखूनों सेआसानी से नहीं छूटता",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,| 39. किसान भाइयों द्वारा नकली एवं मिलावटी उर्वरकों की पहचान विधि |",21,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2152,"2  डी.ए.पी. के कुछ दानों को लेकर तम्बाकू की तरह उसमें चूना मिलाकर मलने पर तीक्ष्ण गन्ध निकलती है, जिसे सूंघना असहाय हो जाता है",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,| 39. किसान भाइयों द्वारा नकली एवं मिलावटी उर्वरकों की पहचान विधि |",25,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2153,"3 तवेपर धीमी आंच में गर्म करने पर दाने फूल जाते हैं | 3 उर्वरक का नाम - सुपर फास्फेट : पहचान विधि : यह सख्त दाने दार, भूरा काला, बादामी रंगो से युक्त नाखूनो से आसानी से न टूटने वाला उर्वरक है",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,| 39. किसान भाइयों द्वारा नकली एवं मिलावटी उर्वरकों की पहचान विधि |",43,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2154,| यह चूर्ण के रूप में,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,| 39. किसान भाइयों द्वारा नकली एवं मिलावटी उर्वरकों की पहचान विधि |",5,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
2155,भी उपलब्ध होता है। इस दानेदार उर्वरक की मिलावट बहुधा डी.ए.पी. व एन.पी. के मिक्चर उर्वरकों के साथ की जाने की सम्भावना बनी रहती है,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,| 39. किसान भाइयों द्वारा नकली एवं मिलावटी उर्वरकों की पहचान विधि |",25,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2156,परीक्षण इस दाने दार उर्वरक यदि गरम किया जाये तो इसके दाने फूलते नहीं है जबकि डी.ए.पी. व अन्य काम्पलेक्स के दाने फूल जाते हैं। इस प्रकार इसकी मिलावट की पहचान आसानी से कर सकते हैं,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,| 39. किसान भाइयों द्वारा नकली एवं मिलावटी उर्वरकों की पहचान विधि |",36,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2157,4 उर्वरक का नाम - जिंक सल्फेट : पहचान विधि : ॥ जिंक सल्फेट में मैग्नीशियम सल्फेट प्रमुख मिलावटी रसायन है,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,| 39. किसान भाइयों द्वारा नकली एवं मिलावटी उर्वरकों की पहचान विधि |",21,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2158,|भौतिक रूप समानता के कारण नकली असली,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,| 39. किसान भाइयों द्वारा नकली एवं मिलावटी उर्वरकों की पहचान विधि |",7,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
2159,की पहचान कठिन होती है,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,| 39. किसान भाइयों द्वारा नकली एवं मिलावटी उर्वरकों की पहचान विधि |",5,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2160,2 छडी.ए.पी. के घोल में जिंक सल्फेट के घोल को मिलाने पर थकक्केदार घना अवक्षेप बन जाता है,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,| 39. किसान भाइयों द्वारा नकली एवं मिलावटी उर्वरकों की पहचान विधि |",18,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2161,| मैंग सल्फेट के,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,| 39. किसान भाइयों द्वारा नकली एवं मिलावटी उर्वरकों की पहचान विधि |",3,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
2162,साथ ऐसा नहीं होता,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,| 39. किसान भाइयों द्वारा नकली एवं मिलावटी उर्वरकों की पहचान विधि |",4,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2163,"3... जिंक सल्फेट के घोल में पतला कास्टिक का घोल मिलाने पर सफेद, मटमेला मांड जैसा अवक्षेप बनता है, जिसमें गाढ़ा कास्टिक का घाले मिलाने पर अवक्षेप पूर्णतया घुल जाता है। यदि जिंक सल्फेट की जगह पर मैंग्गीशियम सल्फेट है तो अवक्षेप नहीं घुलेगा | 5. उर्वरक का नाम - पोटाश खाद : पहचान विधि : । सफेद कणाकार, पिसे नमक तथा लाल मिर्च जैसा मिश्रण 2 ये कण नम करने पर आपस में चिपकते नहीं",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,| 39. किसान भाइयों द्वारा नकली एवं मिलावटी उर्वरकों की पहचान विधि |",76,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2164,"3 पानी में घोलने पर खाद का लाल भाग पानी में ऊपर तैरता है| $*$**९*९*९९*९९९७+९*+९* फपभपफ/फमफपभपफि""/।प।थ3)3ै७टिेपिभतमनमयखजफ",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,| 39. किसान भाइयों द्वारा नकली एवं मिलावटी उर्वरकों की पहचान विधि |",16,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2165,## 40. किसान काल सेन्टर के कार्यों का संक्षिप्त विवरण,,,32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,10,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,heading,,
2166,"कृषि क्षेत्र कीउत्पादन एवं उत्पादकता को टिकाऊ स्वरूप प्रदान करने तथा देश की खाद्यान्न उपलब्धता को अक्षुण्ण बनाने तथा कृषि प्रौद्योगिकी के प्रति जागरूकता लाने के उद्देश्य से कृषि मंत्रालय, कृषि एवं सहकारिता विभाग, नई दिल्ली द्वारा कृषकों की समस्याओं के निशुल्क निदान, उनकी ही भाषा में करने के उद्देश्य से 2।जनवरी, 2004 से किसान काल सेन्टर की स्थापना की गयी | किसान काल सेन्टर लेविल - : उत्तर प्रदेश में किसान काल सेन्टर लेविल- की स्थापना भारत सरकार, कृषि मंत्रालय, कृषि एवं सहकारिता विभाग (डी.ए.सी.) द्वारा कानपुर में स्थापित किया गया है। जिसका संचालन टेलीकम्यूनिकेशन कन्सल्टेंट इण्डिया लि0 (इनफारमेशन टेक्नालॉजी डिवीजन), नई दिलली के सहयोग से केयरटेल-इनफोटेक लिए संस्था द्वारा किया जाताहै",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,40. किसान काल सेन्टर के कार्यों का संक्षिप्त विवरण",113,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2167,पूर्व में निःशुल्क कॉल की सुविधा भारत दूर संचार निगम लि0 (बी.एस.एन.एल.) पर उपलब्ध थी,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,40. किसान काल सेन्टर के कार्यों का संक्षिप्त विवरण",15,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2168,| वर्तमान समय में किसान काल सेन्टर फ्री नम्बर,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,40. किसान काल सेन्टर के कार्यों का संक्षिप्त विवरण",8,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
2169,455। की निःशुल्क काल की सुविधा बी.एस.एन.एल. पर उपलब्ध थी,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,40. किसान काल सेन्टर के कार्यों का संक्षिप्त विवरण",10,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2170,| वर्तमान समय में किसान काल सेन्टर टोल फ्री नम्बर,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,40. किसान काल सेन्टर के कार्यों का संक्षिप्त विवरण",9,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
2171,"554 की निःशुल्क काल की सुविधा बी.एस.एन.एल. के अतिरिक्त रिलायन्स, बोडाफोन तथा एयरटेल के दूरभाष पर भी उपलब्ध करा दी गयी है। लेविल- का दूरभाष संख्या/कार्यविधि : दूरभाष संख्या : 55| समय : प्रात: 6.00 बजे से रात्रि 40.00 बजे तक (सप्ताह के सभी दिन) कार्य : 4. कृषको द्वारा पूछे गये प्रश्नों काउत्तर उपलब्ध कराना | 2. अनुत्तरित कृषकों की समस्याओं को लेविल-2 के दूरभाष पर स्थानान्तरित करना | कानपुर स्थित किसान काल सेन्टर लेबिल-। दूरभाष नम्बर 554 के संचालन प्रबन्धक, श्री दीपक अग्रवाल (शाखा प्रमुख), 508 / 508ए, सॉफ्टवेयर टेक्नोलॉजी, पार्क, यू.पी.एस.आई.डी.सी. काम्प्लेक्स, ए-,/ 4,लखनपुर, कानपुर-208024 (यू.पी.), फोन नम्बर 9-052-2584974, फैक्स नम्बर - 9-0542-2582442 है",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,40. किसान काल सेन्टर के कार्यों का संक्षिप्त विवरण",107,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2172,"किसान काल सेन्टर-4 के नोडल अधिकारी : इसके नोडल अधिकारी, प्रबन्ध निदेशक, राष्ट्रीय सहकारी विकास निगम, 4 सीरी, इन्स्टीट्यूशनल एरिया, हौजखास, नई दिलली है एवं मुख्य निदेशक, राष्ट्रीय सहकारी विकास निगम, सहकारिता भवन, 44-विधान सभा मार्ग, लखनऊ है",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,40. किसान काल सेन्टर के कार्यों का संक्षिप्त विवरण",38,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2173,किसान काल सेन्टर लेविल-4 के नोडल अधिकारी एवं सम्बन्धितत प्रदेश का विवरण : क्र.सं. प्रबन्ध का उत्तरदायित्व काल सेन्टर स्थिति सम्बन्धित प्रदेशों की सुविधा,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,40. किसान काल सेन्टर के कार्यों का संक्षिप्त विवरण",24,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2174,"| ।...   | निदेशक,          |  कपास   |  विकास,   |  मुम्बई     | मुम्बई   | 4.    | महाराष्ट्र   |
|--------|----------------|--------|---------|-----------|--------|-------|----------|
| 2.     | गुजरात           |        |         |           |        |       |          |
| 3.     | गोवा             |        |         |           |        |       |          |
| 2.     | एन.सी.डी.सी.      | लखनऊ   | 4.      | उत्तर      | प्रदेश   |       |          |
| 2.     | उत्तरांचल         |        |         |           |        |       |          |
| 3...   | नारियल           | विकास    | बोर्ड     | कोच्चि       | 4.     | केरल   |          |
| 2.     | लक्ष्यद्वीप        |        |         |           |        |       |          |
| 4...   | नारियल           | विकास    | बोर्ड     | बंगलौर      | 4.     | कर्नाटक |          |
| 5...   | नारियल           | विकास    | बोर्ड     | चेन्नई      | 4.     | तमिलनाडु |          |
| 2.     | अन्डमान          | /      | निकोबार    |           |        |       |          |
| 6.     | एम.ए.एन.ए.जी.ई. | हैदराबाद  | 4.      | आन्ध्र प्रदेश |        |       |          |
| 7.     | निदेशक           | गेहूँ     | चण्डीगढ़   | .         | चण्डीगढ़  |       |          |
| 2.     | जम्मू-कश्मीर       |        |         |           |        |       |          |
| 3.     | हिमाचल           | प्रदेश   |         |           |        |       |          |
| 4.     | पंजाब            |        |         |           |        |       |          |
| 8...   | एन.आई.ए.एम.    | जयपुर   | 4.      | राजस्थान     |        |       |          |
| 9...   | निदेशक,          | दलहन   | इन्दौर    | /भोपाल      | 4.     | मध्य   | प्रदेश     |",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,40. किसान काल सेन्टर के कार्यों का संक्षिप्त विवरण",80,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
2175,## क्र.सं. प्रबन्ध का उत्तरदायित्व काल सेन्टर स्थिति सम्बन्धित प्रदेशों की सुविधा,,,32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,12,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,heading,,
2176,"|      |            |       |     |       |     | 2.   | छत्तीसगढ़   |
|------|------------|-------|-----|-------|-----|------|----------|
| ।0.. | निदेशक,      | जूट    | विकास | कलकत्ता | 4.  | पश्चिम | बंगाल      |
| 2.   | बिहार        |       |     |       |     |      |          |
| ।4.  | एस.एफ.ए.सी. | कलकत्ता | 4.  | एन.ई. | स्टेट |      |          |
| 2..  | एन.एच.बी.   | गुड़गांव  | 4.  | हरियाणा  |     |      |          |",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,क्र.सं. प्रबन्ध का उत्तरदायित्व काल सेन्टर स्थिति सम्बन्धित प्रदेशों की सुविधा",24,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
2177,"किसान काल सेन्टर लेविल-2 की स्थापना का उद्देश्य : भारत सरकार के कृषि एवं सहकारिता मंत्रालय के सौजन्य से देश के विभिनन क्षेत्रों मेंकर-मुक्त (मुफ्त) किसान काल सेन्टर स्थापित किये गये। इसी क्रम में उत्तर प्रदेश केकिसानों को कृषि, पशुपालन, फसल-चक्र, कृषि जुताई की पद्धतियों, उर्वरक/खाद, मत्सियकी, कीट नियंत्रण, अन्तर-फसल, सिंचाई, ऋण, बाजार सूचना, मौसम की स्थिति आदि की सूचना विषय वस्तु विशेषज्ञों द्वारा उपलब्ध कराने हेतु किसान काल सेन्टर लेविल-2 की स्थापना उत्तर प्रदेश के विभिनन 8 नामित संस्थाओं में की गयी है। लेविल-4 व लेविल-2 के मध्य समन्वय तथा कार्य कर रहे अधिकारियों के प्रशिक्षण हेतु राज्य कृषि प्रबन्ध संस्थान, रहमानखेड़ा, लखनऊ को शासनके निर्देशानुसार कृषि निदेशक, उ.प्र. द्वारा किसान काल सेन्टर का नोडल एजेन्सी नामित किया गया है | प्रदेश में स्थापित किसान काल सेन्टर-2 की संस्थाओं एवं हेल्प लाइन तथा समय का विवरण निम्नवत् है :",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,क्र.सं. प्रबन्ध का उत्तरदायित्व काल सेन्टर स्थिति सम्बन्धित प्रदेशों की सुविधा",140,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2178,"| क्र्सं          | कृषि       |  वि.वि.     |  एवं      |  अन्य         | हेल्प          |  लाइन         | समय   |
|--------------|----------|-----------|----------|--------------|--------------|--------------|-------|
| संस्थाओं के       | नाम       | का         | नम्बर     |              |              |              |       |
| ।..          | कृषि       | निदेशालय,    | उ.प्र,    | लखनऊ         | 0522-2208082 | प्रातः          | 9.30  |
| 2.           | च.शे.आ.कू. | एवं        | प्रौ.वि.वि., | कानपुर         | 0542-2533720 | प्रातः:         | 40.00 |
| 3.           | नरेन्द्रदेव  | कृ.        | एवं       | प्रौ.वि.वि.,     | फैजाबाद         | 05270-265666 | प्रातः:  |
| 05270-262666 |          |           |          |              |              |              |       |
| 4...         | भारतीय     | गन्ना       | अनुसंधान    | संस्थान,        | लखनऊ         | 0522-2482608 | प्रात:  |
| 5.           | केन्द्रीय    | उपोष्ण      | उद्यान     | संस्थान,        | लखनऊ         | 0522-28472   | प्रात:  |
| 6.           | बैक       | आफ        | बड़ौदा,     | लखनऊ         | 0522-2626884 | प्रात:         | 40.00 |
| 7.           | भारतीय     | पशु        | अनुसंधान    | संस्थान,        | बरेली          | 058-2534554  | प्रातः:  |
| 8.           | केन्द्रीय    | एकीकृत नाशीजीव | प्रबन्धन   | केन्द्र         | 055-2322346  | प्रातः:         | 40.00 |
| खजनी          | रोड       | 4,        | गोरखपुर    | 0554-2322547 |              |              |       |",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,क्र.सं. प्रबन्ध का उत्तरदायित्व काल सेन्टर स्थिति सम्बन्धित प्रदेशों की सुविधा",85,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
2179,किसान काल सेन्टर लेविल-3 : किसान काल सेन्टर के दूरभाष पर कृषकोंको प्राप्त प्रश्नों /समस्याओंका निराकरण यदि लेविल- एवं लेविल-2 के विशेषज्ञों द्वारा नहीं हो पाता है तो उसे अनुत्तरित प्रश्न को प्रदेश केनोडल अधिकारी द्वारा निराकरण 72 घण्टे के अन्दर किया जायगा,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,क्र.सं. प्रबन्ध का उत्तरदायित्व काल सेन्टर स्थिति सम्बन्धित प्रदेशों की सुविधा",43,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2180,$*$**९*९*९९*९९७९७+९*+९*,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,क्र.सं. प्रबन्ध का उत्तरदायित्व काल सेन्टर स्थिति सम्बन्धित प्रदेशों की सुविधा",1,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2181,## 4. बीज उत्पादक कम्पनियों के नाम क्रमांक फर्म का नाम कम्पनी प्रतिनिधि,,,32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,13,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,heading,,
2182,"4. मेसर्स पी. एच. आई. (पाइनियर) सीड्स लि. श्री रामधारी सिंह सी-82, कानपुर रोड, लखनऊ मो. 0827353333 2. गंगा कावेरी सीड्स प्रा. लि. श्री एन. चन्द्र 4-2 उमराव सिंह धर्मशाला, मो. 945035372 डालीगंज, लखनऊ 3. मेसर्स जे. के. ऐग्री जेनेटिक्स लि0 श्री गुनज्जन सक्सेना एफ-49, टी.पी. नगर, मो. 0964893830 लखनऊ 4. मेसर्स महिको सीड्स लि. श्री ए. के. पाण्डेय सी 400 / 4 सेक्टर",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,4. बीज उत्पादक कम्पनियों के नाम क्रमांक फर्म का नाम कम्पनी प्रतिनिधि",64,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2183,मो. 84504657 5. मेसर्स सिजेन्टा इण्डिया प्रा. लि. श्री राजेश भाटिया,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,4. बीज उत्पादक कम्पनियों के नाम क्रमांक फर्म का नाम कम्पनी प्रतिनिधि",11,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,list,,
2184,"| ट्रान्सपोर्टनगर,   |  कानपुर   |  रोड   | मो.    |  0963843320   |
|---------------|---------|-------|-------|---------------|
| लखनऊ          |         |       |       |               |
| 6.            | मेसर्स    | श्रीराम  | बायोसीड्स | श्री            |
| जेनेटिक्स         | इण्डिया    | लि.    | मो,    | 07705906704   |
| 24-ए          | सहारा     | शापिंग   | सेन्टर  |               |
| द्वितीय          | फैजाबाद    | रोड,   | लखनऊ  |               |",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,4. बीज उत्पादक कम्पनियों के नाम क्रमांक फर्म का नाम कम्पनी प्रतिनिधि",25,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
2185,"7. मेसर्स नाथ बायो जेन (|) लि. श्री एस. डी. पाठक सी-865, महानगर, लखनऊ मो. 9335045469 8. मेसर्स मनीषी एग्रो बायोटेक प्रा. लि. श्री आसिफ रियाज 23, महफूज नगर, पोस्ट महार्षि विद्या मो. 9935466882 मंदिर, सीतापुर रोड, लखनऊ 9. मेसर्स कावेरी सीड्स प्रा. लि. श्री बी.के. सिंह ई-406, ट्रान्सपोर्टनगर, मो. 09450932073 कानपुर रोड, लखनऊ ।0. . मेसर्स अंकुर सीड्स प्रा. लि. श्री मोहम्मद अतहर द्वारा मेडिसन, एजेन्सीज ई-3॥6 ट्रांपोर्ट नगर मो. 9455044/ कानपुर रोड़, लखनऊ ।4. .. मेसर्स नुजीविडू प्रा. लि. श्री ऋषि अरोरा टी.पी. नगर, कानपुर रोड, लखनऊ मो. 0964893920] 42. .. मेसर्स सीडस प्रा. लि. श्री के. के. सिंह 7 दीपक नगर, नियर सेक्टर-8 मो. 94582343 इन्दिरा नगर, लखनऊ ।3. .. मेसर्स श्रीराम फर्टिलाइजर केमिकल श्री अमित कुमार एस-62, गोल मार्केट, मो. 095067 महानगर, लखनऊ",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,4. बीज उत्पादक कम्पनियों के नाम क्रमांक फर्म का नाम कम्पनी प्रतिनिधि",127,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
2186,## क्रमांक फर्म का नाम कम्पनी प्रतिनिधि,,,32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,7,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,heading,,
2187,"44. .. मेसर्स रवि सीडस प्रा. लि. श्री महेन्द्र प्रकाश चौधरी डी 4/ 74, जानकीपुरम, मो, 9450455888 कुर्सी रोड, लखनऊ 45. एशियन एग्री जेनेटिक्स लि. एफ-87, ट्रासपोर्ट नगर, लखनऊ 46. .. मेसर्स देवजीन सीड्स एंड क्राप टेक्नोलाजी (प्रा.) लि. श्री अरूप पौल ए-59, प्रथम तल, कृष्णानगर, मो, 96956657] (महानगर स्कूल के बगल में) लखनऊ ।7..._ मै0 मेटाहिलिक्स लाइफ साइंस लि0 श्री एस.के. सिंह सेक्टर-के, आशियाना, लखनऊ मो, 9997776040 ।8. मै0 वायर क्राप साइंस लि0 डॉ. पी.एन. सिंह खसरा नं0-563, अमर शहीद पथ मो, 9793240400 औरंगाबाद जागीर, कानपुर रोड, लखनऊ 9. . मै0 त्रिमूर्ति प्लान्ट साइंसेज प्रा. लि. श्री राकेश ई-44, फेज-2, ट्रान्सपोर्टनगर, मो, 08446400298 कानपुर रोड, लखनऊ 20. मै0 सीड वर्क्स इण्टरनेशनल प्रा. लि. श्री धीरेन्द्र सिंह सेक्टर-एम.डी.-, म.नं. 272, एलडीए कालोनी मो, 0999446250 कानपुर रोड, लखनऊ",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,क्रमांक फर्म का नाम कम्पनी प्रतिनिधि",127,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
