chunkId,content,heading,originalLanguageChunk,StartPage,EndPage,originalLanguageHeading,ContentWordCount,pdfName,contentType,image,summary
1964,"2-. Pheromone traps (scent traps) should capture and destroy adult insects. 3- Light traps (light traps) should be collected and destroyed by adult insects.(c) Biological Control: Protect parasites, predatory insects, etc. in the following ways so that pests and diseases can be properly controlled.","Agricultural pest management by use of biological agents and biological insecticides, 9979 * 9979 * 9 * 93. Integrated pest management (Integrated pest management).",2- . फेरोमोन ट्रेप (गंधपाश) द्वारा ववस्क कीटों को पकड़कर नष्ट कर देना चाहिए | 3- प्रकाश प्रपंच (लाइट ट्रेप) वयस्क कीट द्वारा एकत्रित करके नष्ट कर देना चाहिए,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,९ ९९७९र९९७९*९* ९ 33. एकीकृत नाशीजीव प्रबन्धन - (इन्टीग्रेटेड पेस्ट मैनेजमेन्ट)",53,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1966,4- By avoiding or reducing the use of pesticides. 2- By adopting the ratio of the number of pests and their natural enemies as a guide.3 - by adopting the economic damage level3 - by adopting the economic damage level,"Agricultural pest management by use of biological agents and biological insecticides, 9979 * 9979 * 9 * 93. Integrated pest management (Integrated pest management).",4- कीटनाशक दवाइयों के प्रयोग को न करके या कम करके | 2- नाशीजीव व उनके प्राकृतिक शत्रुओं की संख्या के अनुपात को मार्ग दर्शक के रूप में अपनाकर,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,९ ९९७९र९९७९*९* ९ 33. एकीकृत नाशीजीव प्रबन्धन - (इन्टीग्रेटेड पेस्ट मैनेजमेन्ट)",41,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1968,4- Use of insecticides only in the affected area when absolutely necessary.5- Tie sticks to the bamboo for the birds to sit on and leave it in the middle of the field. It must be removed when it is ripe.,"Agricultural pest management by use of biological agents and biological insecticides, 9979 * 9979 * 9 * 93. Integrated pest management (Integrated pest management).",4-. कीटनाशकों के प्रयोग को केवल प्रभावित क्षेत्र में हीसिर्फ बहुत हीआवश्यकता पड़ने पर करने से,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,९ ९९७९र९९७९*९* ९ 33. एकीकृत नाशीजीव प्रबन्धन - (इन्टीग्रेटेड पेस्ट मैनेजमेन्ट)",40,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1970,"(d) Control of chickpea legumes by NPV: It is a viral disease of chickpea pods. Due to this disease, the pods hang upside down or fall off and die.2. Carse of 250 dead needles infected with this disease should be mixed in 1 litre of water and sprayed with 0. 5 per cent jaggery on every 40 plants on appearance of the needles.","Agricultural pest management by use of biological agents and biological insecticides, 9979 * 9979 * 9 * 93. Integrated pest management (Integrated pest management).",(द) एन.पी.वी. द्वारा चना फलीछेदक का नियंत्रण : ।- यह चने के फलीछेदक के सूँड़ी में लगने वाला एक विषाणु जनित (वायरस) रोग है| इस रोग के लगने के कारण सूंडिया उल्टा लटककर या गिर कर मर जाती है,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,९ ९९७९र९९७९*९* ९ 33. एकीकृत नाशीजीव प्रबन्धन - (इन्टीग्रेटेड पेस्ट मैनेजमेन्ट)",69,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1972,"No: Page 35: The 8. P. Bhumi +. +. The following precautions should be taken when spraying NPV: (2: Cnn > + > + 3.लनन7_7 + 3 + - _ + i + +). . - NPV should be sprayed at sunset to protect NPV from the ill-effects of ultraviolet rays of sunlight.The spray solution of 2-NPV should not be prepared in advance, the solution should be prepared only when spraying is done.","Agricultural pest management by use of biological agents and biological insecticides, 9979 * 9979 * 9 * 93. Integrated pest management (Integrated pest management).","न: :िपभ35:थिाि8।प।भमेै+।+।े ::(2: क्नन>+>+3.लनन7_7+३+-_+ै  + + एन.पी.वी. छिड़काव के समय निम्नलिखित सावधानियाँ बरतनी चाहिए। ।- एन0पी0वी0 का छिड़काव सूर्यास्त केसमय करना चाहिए, जिससे सूर्य की रोशनी की पराबैंगनी किरणों के दुष्प्रभाव से एन0पी0वी0 को बचाया जा सके",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,९ ९९७९र९९७९*९* ९ 33. एकीकृत नाशीजीव प्रबन्धन - (इन्टीग्रेटेड पेस्ट मैनेजमेन्ट)",56,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1974,3- The spray solution should be shaken and poured into the spray pump.4- Spraying should be done in such a way that the NPV solution is applied to the entire leaves.4- Spraying should be done in such a way that the NPV solution is applied to the entire leaves.4- Spraying should be done in such a way that the NPV solution is applied to the entire leaves.,"Agricultural pest management by use of biological agents and biological insecticides, 9979 * 9979 * 9 * 93. Integrated pest management (Integrated pest management).",3- छिड़काव घोल को हिलाकर स्प्रे पम्प में डालना चाहिए,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,९ ९९७९र९९७९*९* ९ 33. एकीकृत नाशीजीव प्रबन्धन - (इन्टीग्रेटेड पेस्ट मैनेजमेन्ट)",52,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1976,"Biological Control Methods Pulses crops have a variety of natural enemies of their pests, which can be used for pest control. Natural enemies of pests of pulses crops are (a) predators: (b) predatory flies (2) predatory insects (3) Chrysopa (4) Indrogens (5) syrphid flies (6) predatory insects (7) predatory mites (Kilni) (b) parasitic insects: (c) Campolatis (2) bracken wasps (3) Apantlase wasps (4) Trichogramma kilonis (c) predatory birds: (c) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) (d) ) Crows (2) Myna (3) Baya (4) Peacocks, etc. (d) Insect pathogens: NPV The harmful pests of leguminous crops can be controlled by conserving the above mentioned biocontrol factors and releasing them into the fields of more crops. The above beneficial organisms must be identified by the farmers.","Agricultural pest management by use of biological agents and biological insecticides, 9979 * 9979 * 9 * 93. Integrated pest management (Integrated pest management).","जैविक नियंत्रण विधियाँ दलहनी फसलों में उनके नाशीजीवों के अनेक प्रकार के प्राकृतिक शत्रु पाये जाते हैं, जिनका प्रयोग नाशीजीवों के नियंत्रण हेतु किया जा सकता है| दलहनी फसलों के नाशीजीवों के प्राकृतिक शत्रु (अ) परभक्षी :  () परभक्षी मक्खियाँ (2) परभक्षी कीट (3) क्राइसोपा (4) इन्द्रगोप भ्रंग (5) सिरफिड फ्लाई (6) परभक्षी बग॒ (7) परभक्षी माइट (किलनी) (ब) परजीवी कीट: () केम्पोलेटिस (2) ब्रेंकीन ततैया (3) एपन्टलीज ततैया (4) ट्राइकोग्रामा किलोनिस (स) परभक्षी पक्षी : (।) कौआ (2) मैना (3) बया (4) मोर आदि (द) कीट रोगजनक : एन0पी0वी0 उपर्युक्त जैव नियंत्रण कारकों का संरक्षण करके एवं अधिक से अधिक फसलों के खेतों में छोड़ करदलहनी फसलों के हानिकारक कीटों का नियंत्रण किया जा सकता है| उपर्युक्त लाभदायक जीवों की पहचान कृषकों को अवश्य करना चाहिए",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,९ ९९७९र९९७९*९* ९ 33. एकीकृत नाशीजीव प्रबन्धन - (इन्टीग्रेटेड पेस्ट मैनेजमेन्ट)",127,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1977,"| विभिनन दलहनी फसलों की रोग प्रजातियाँ काविवरण, फसलों","32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,९ ९९७९र९९७९*९* ९ 33. एकीकृत नाशीजीव प्रबन्धन - (इन्टीग्रेटेड पेस्ट मैनेजमेन्ट)","| विभिनन दलहनी फसलों की रोग प्रजातियाँ काविवरण, फसलों",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,९ ९९७९र९९७९*९* ९ 33. एकीकृत नाशीजीव प्रबन्धन - (इन्टीग्रेटेड पेस्ट मैनेजमेन्ट)",8,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,table,,
1978,"Look into the details ofFor the treatment of diseases in pulse crops, the following major programmes should be adopted: -. Sow disease-resistant varieties and disease-free seeds.","Agricultural pest management by use of biological agents and biological insecticides, 9979 * 9979 * 9 * 93. Integrated pest management (Integrated pest management).",के विवरण में देखें,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,९ ९९७९र९९७९*९* ९ 33. एकीकृत नाशीजीव प्रबन्धन - (इन्टीग्रेटेड पेस्ट मैनेजमेन्ट)",49,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1980,3. Remove diseased plants from roots and destroy them.4.Deeply plough the field in summer and grow crops in it for green manure so that the germs of rats are destroyed.4.Deeply plough the field in summer and grow crops in it for green manure so that the germs of rats are destroyed.,"Agricultural pest management by use of biological agents and biological insecticides, 9979 * 9979 * 9 * 93. Integrated pest management (Integrated pest management).",3. रोग ग्रसित पौधों को जड से निकाल कर नष्ट करें,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,९ ९९७९र९९७९*९* ९ 33. एकीकृत नाशीजीव प्रबन्धन - (इन्टीग्रेटेड पेस्ट मैनेजमेन्ट)",57,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1982,"5. Adopt pulse crop rotation with cereals as they are not affected by drought.6. For the treatment of pigeon pea infestation, use insecticides to kill the disease-carrying pest so that the disease spreads more 7. For Phytophthera angmari (pigeon pea), it is important that the field is not waterlogged.","Agricultural pest management by use of biological agents and biological insecticides, 9979 * 9979 * 9 * 93. Integrated pest management (Integrated pest management).",5. अनाजों के साथ दलहनी फसल चक्र अपनायें क्योंकि वे उकठा से प्रभावित नहीं होतीं,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,९ ९९७९र९९७९*९* ९ 33. एकीकृत नाशीजीव प्रबन्धन - (इन्टीग्रेटेड पेस्ट मैनेजमेन्ट)",54,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1984,| इसके लिये ढलान की ओर नालियाँ बना दे तथा,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,९ ९९७९र९९७९*९* ९ 33. एकीकृत नाशीजीव प्रबन्धन - (इन्टीग्रेटेड पेस्ट मैनेजमेन्ट)",| इसके लिये ढलान की ओर नालियाँ बना दे तथा,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,९ ९९७९र९९७९*९* ९ 33. एकीकृत नाशीजीव प्रबन्धन - (इन्टीग्रेटेड पेस्ट मैनेजमेन्ट)",9,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,table,,
1985,"Sow the seeds on the stalks.Spray Diethane M-45, 0.03% or Blytox 0.40% as required.Spray Diethane M-45, 0.03% or Blytox 0.40% as required.Spray Diethane M-45, 0.03% or Blytox 0.40% as required.","Agricultural pest management by use of biological agents and biological insecticides, 9979 * 9979 * 9 * 93. Integrated pest management (Integrated pest management).",बीज मेड़ों पर बोयें,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,९ ९९७९र९९७९*९* ९ 33. एकीकृत नाशीजीव प्रबन्धन - (इन्टीग्रेटेड पेस्ट मैनेजमेन्ट)",43,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1987,9. For prevention of Urdh-Moong Yellow Fungus spray recommended chemicals to kill its causative agent whitefly.. Spray 0. 4 per cent solution of soluble sulphur as required for treatment of powdery mildew of moong and urad.,"Agricultural pest management by use of biological agents and biological insecticides, 9979 * 9979 * 9 * 93. Integrated pest management (Integrated pest management).",9... उर्द-मूँग की पीली चितेरी विषाणु रोग के बचाव हेतु इसके कारक सफेद मक्खी को मारने के लिए संस्तुत रसायनों का छिड़काव करें,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,९ ९९७९र९९७९*९* ९ 33. एकीकृत नाशीजीव प्रबन्धन - (इन्टीग्रेटेड पेस्ट मैनेजमेन्ट)",43,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1989,. 4. Use Carbendazim at time-2 for Sarcospora patra Bundaki or Macrophomina Angmari of Moong and Urd.. 2. Sow early to prevent dry root wiggle of gram (Rhizoctonia bataticola). Irrigating early-ripening varieties with cashews reduces disease.,"Agricultural pest management by use of biological agents and biological insecticides, 9979 * 9979 * 9 * 93. Integrated pest management (Integrated pest management).",।4. . मूँग व उर्द के सरकोस्पोरा पत्र बुंदकी अथवा मैक्रोफोमिना अंगमारी केलिए समय-2 पर कार्बान्डान्जिम का उपयोग करें,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,९ ९९७९र९९७९*९* ९ 33. एकीकृत नाशीजीव प्रबन्धन - (इन्टीग्रेटेड पेस्ट मैनेजमेन्ट)",47,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1991,Crop: Arhar. 2. Sow early to prevent dry root wiggle of gram (Rhizoctonia bataticola). Irrigating early-ripening varieties with cashews reduces disease.. 2. Sow early to prevent dry root wiggle of gram (Rhizoctonia bataticola). Irrigating early-ripening varieties with cashews reduces disease.,"Agricultural pest management by use of biological agents and biological insecticides, 9979 * 9979 * 9 * 93. Integrated pest management (Integrated pest management).",फसल : अरहर,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,९ ९९७९र९९७९*९* ९ 33. एकीकृत नाशीजीव प्रबन्धन - (इन्टीग्रेटेड पेस्ट मैनेजमेन्ट)",59,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1992,"(a) Traction control. Early-ripening varieties T2, U.P.A.S 0-420 respectively have less damage in late-ripening varieties (T7 and T7) from legume insecticides.| उत्तर भारत में मध्यम समय में पकने वाली प्रजाति जैसे बहार, चना फली भेदक के प्रकोप से बच जाती है","32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,32. Agricultural defence management,नियंत्रण, control by use of biological agents and biological pesticides.","(अ) कर्षण नियंत्रण . शीघ्र पकने वाली प्रजातियों क्रमश: टी-2, यू0पी0ए0एस0-420 को फली भेदकों से देर से पकने वाली प्रजातियाँ (टी-7 व टी-7) में कम हानि होती है",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,नियंत्रण",48,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1994,2. Pigeon pea pods or plants grown here and there should be destroyed in summer.3. Collect and destroy the cuffalo thong by hand-picking and sweeping the pod bug.3. Collect and destroy the cuffalo thong by hand-picking and sweeping the pod bug.,"32. Agricultural defence management, control by use of biological agents and biological pesticides.",2. गर्मियों में अरहर की पेड़ी या इधर-उधर उगे पौधो को नष्ट कर देना चाहिए,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,नियंत्रण",47,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1996,"(b) Chemical control 4. Monocrotaphos (0. 04%) or dimethoate (0. 03%) should be used to control the pods.Nabajpap ""Papai."" ) ""> Padibhabhatha: b: pihrabhap7p7"" 7 ""bhaaf"" pajaje: b: pihrabhap7p7 ""7"" bhaaf ""pajaje: b: 3;: nannapajduukap / FIFC7048RF3d8) 838hapfhapfhe control of chickpea: (a) traction control... Early sowing of the crop in the northern parts of the country reduces the incidence of legume pests in chickpea. 2. Deep ploughing in summer destroys the latent cells of kathua and gram pods.","32. Agricultural defence management, control by use of biological agents and biological pesticides.",(ब) रासायनिक नियंत्रण 4... फली भेदकों का नियंत्रण करने के लिये मोनोक्रोटाफास (0.04 प्रतिशत) या डाइमेथोएट (0.03 प्रतिशत) का प्रयोग करना चाहिए,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,नियंत्रण",73,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1998,3. Use rotten manure in areas where termites are a problem. (b) Chemical control: Spray 5% neem seed kernel or dust with malathion (%) for control of chickpea pods.,"32. Agricultural defence management, control by use of biological agents and biological pesticides.",3. जिनक्षेत्रों मेंदीमक की समस्या हो तो सड़ी खादका प्रयोग करें | (ब) रासायनिक नियंत्रण : चना फली भेदक के नियंत्रण के लिये नीम के बीजों की गिरी का सत 5 प्रतिशत का छिड़काव करें या मैलाथियान ( प्रतिशत) धूल से धूलन करें,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,नियंत्रण",43,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1999,(c) Biological control:... the 250-500 Gidar equivalent of the nuclear polyhedrosis virus (L. e.) Spray 2 - 3 times at an interval of one week.PRECAUTIONS FOR CHEMICAL CONTROL UNDER IPMA EXHIBITIONS: 4. Pesticides should be used only if the pest population exceeds the economic loss level.,"32. Agricultural defence management, control by use of biological agents and biological pesticides.",(स) जैविक नियंत्रण : ।... न्यूक्लीयर पालीहेडोसिस विषाणु का 250-500 गिडार तुल्य (एल.ई.) का एक सप्ताह के अन्तराल पर 2-3 बार छिड़काव करें,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,नियंत्रण",50,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
2001,2. Pesticides should be used only when necessary.3. Use only those insecticides which kill only harmful insects and do not harm beneficial insects or biological control agents.,"32. Agricultural defence management, control by use of biological agents and biological pesticides.",2. कीटनाशकों का प्रयोग केवल आवश्यकता होने पर ही करना चाहिए,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,नियंत्रण",40,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
2003,"4. More than one insecticide should never be sprayed together.5. Pesticides should be used at the right time. 6. The right amount of water should be used for spraying insecticides, etc.5. Pesticides should be used at the right time. 6. The right amount of water should be used for spraying insecticides, etc.","32. Agricultural defence management, control by use of biological agents and biological pesticides.",4... एक से अधिक कीटनाशकों को मिलाकर कभी नहीं छिड़काव करना चाहिए,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,नियंत्रण",58,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
2005,| पानी की कम मात्रा से छिड़काव ठीक से नहीं हो पाता है।,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,नियंत्रण",| पानी की कम मात्रा से छिड़काव ठीक से नहीं हो पाता है।,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,नियंत्रण",12,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,table,,
2006,"7. The direction of airflow must be taken into account while spraying pesticides.8. After spraying insecticides, hands and feet should be cleaned with soap and then bathed.8. After spraying insecticides, hands and feet should be cleaned with soap and then bathed.","32. Agricultural defence management, control by use of biological agents and biological pesticides.",7. कीटनाशकों के छिड़काव के समय हवा के बहाव का रूख अवश्य ही ध्यान में रखना चाहिए,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,नियंत्रण",57,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
2008,"9. Beedi, tobacco, etc. should not be consumed while using insecticides.Glasses must be worn over the eyes and a cloth over the mouth when spraying.Glasses must be worn over the eyes and a cloth over the mouth when spraying.","32. Agricultural defence management, control by use of biological agents and biological pesticides.","9. कीटनाशकों को उपयोग करते समय बीडी, तम्बाकूआदि का सेवन नहीं करना चाहिए",,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,नियंत्रण",41,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
2010,"Only those pesticides should be used which are registered with the Registration Committee of the Government of India or prescribed by the nearby University or State Government.2. While purchasing pesticides, one must read the date of manufacture and expiry of labels, ISI etc. on the pesticides.","32. Agricultural defence management, control by use of biological agents and biological pesticides.",।4.. केवल उन्हीं कीटनाशकों का उपयोग करना चाहिए जो कि भारत सरकार की रजिस्ट्रेशन कमेटी से पंजीकृत हो या निकट के विश्वविद्यालय या राज्य सरकार द्वारा निर्धारित किये गये हों,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,नियंत्रण",58,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
2012,. 3. Only environmentally friendly pesticides should be used.* + * 9 * 9979799799 9* + * 9 * 9979799799 9* + * 9 * 9979799799 9* + * 9 * 9979799799 9* + * 9 * 9979799799 9* + * 9 * 9979799799 9* + * 9 * 9979799799 9* + * 9 * 9979799799 9* + * 9 * 9979799799 9* + * 9 * 9979799799 9* + * 9 * 9979799799 9* + * 9 * 9979799799 9* + * 9 * 9979799799 9* + * 9 * 9979799799 9* + * 9 * 9979799799 9,"32. Agricultural defence management, control by use of biological agents and biological pesticides.",।3. पर्यावरण के लिए उपयुक्त कीटनाशकों का ही प्रयोग करना चाहिए,,,"32. जैविक एजेन्ट एवं जैविक कीटनाशकों के प्रयोग द्वारा कृषि रक्षा प्रबन्धन,नियंत्रण",41,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
